108.28
109.26
107.73
107.75
107.49
107.75
107.11
107.75
106.77
107.75
107.44
108.18
107.47
108.18
107.75
108.78
107.73
108.61
109.45
108.59
108.56
107.11
108.16
109.86
109.62
109.45
107.56
109.86
107.63
109.47
108.49
109.45
108.73
108.16
108.92
107.51
109.35
108.85
108.08
106.89
108.92
107.56
108.92
108.76
109.35
109.02
109.21
108.56
108.18
109.02
108.59
109.43
107.11
107.75
109.18
109.43
109.02
107.49
107.71
106.43
108.45
108.59
109.33
108.83
109.42
109.43
108.78
109.43
108.83
109.31
106.84
109.33
108.59
109.33
108.83
109.33
109.43
109.21
109.43
107.56
109.43
108.59
109.43
107.68
109.36
106.65
107.70
109.43
109.19
109.43
107.53
109.42
108.49
109.42
106.98
107.68
107.44
109.42
109.31
109.19
107.59
108.56
109.31
108.57
108.01
107.49
109.31
107.84
107.34
109.42
106.99
108.52
106.82
107.70
107.25
108.13
107.08
107.68
107.68
107.34
107.70
107.16
108.52
107.58
107.70
107.08
107.68
107.59
107.44
107.27
108.64
108.85
106.36
108.95
108.11
108.83
108.68
108.83
108.95
106.98
108.51
107.66
108.52
107.66
107.68
108.33
108.54
108.54
107.66
107.23
107.03
108.52
106.29
107.68
106.41
107.68
107.82
107.25
107.66
106.91
107.68
106.72
107.23
106.82
107.25
107.06
108.87
107.25
106.91
107.66
107.58
107.25
106.82
107.68
107.06
108.95
107.41
107.58
107.68
106.98
107.25
107.66
108.52
106.80
107.66
109.00
107.68
107.68
107.87
109.79
108.97
108.97
108.95
108.11
107.68
107.68
107.42
108.11
109.71
110.00
109.81
107.25
109.36
107.66
108.11
107.47
108.11
110.24
110.22
110.12
109.64
108.85
109.36
109.79
109.36
110.24
109.93
108.09
108.16
108.95
108.42
107.92
108.42
109.40
110.17
109.42
110.27
107.08
110.26
107.68
108.11
107.70
107.53
108.54
106.84
107.70
108.45
107.68
107.75
107.70
109.31
107.87
108.44
108.16
108.01
108.16
108.90
108.16
107.61
107.49
108.90
109.02
108.75
108.16
108.06
108.16
107.20
109.45
108.73
109.45
109.14
108.21
107.70
106.43
108.59
107.73
107.29
106.67
108.56
107.70
107.80
107.68
108.69
107.68
108.85
109.79
108.95
109.81
8.33
6.96
7.99
6.48
6.60
6.17
7.01
6.12
6.01
6.12
6.01
6.12
5.58
5.69
5.58
5.69
5.58
5.69
5.58
5.69
5.58
5.69
5.65
5.76
5.76
6.17
5.65
5.76
5.34
5.33
5.33
5.33
5.33
5.33
5.33
5.33
5.33
5.22
5.34
5.22
5.76
5.65
6.17
5.81
6.17
6.07
5.76
5.22
5.33
5.22
5.33
5.41
6.17
6.07
6.24
6.13
5.81
5.72
5.81
5.70
6.24
6.24
6.67
8.40
7.10
7.56
7.03
7.56
7.56
10.88
8.37
108.56
108.54
107.51
110.22
106.77
107.65
109.18
109.38
108.64
109.26
109.38
107.34
108.47
106.34
107.65
106.36
107.20
106.58
107.94
107.63
108.18
108.04
107.01
107.22
106.36
107.11
106.60
107.53
106.96
106.98
107.20
106.62
107.94
107.65
107.10
106.77
108.04
107.32
107.20
108.51
106.96
108.59
107.10
108.04
107.20
107.16
107.42
108.04
107.99
106.46
106.74
106.29
108.04
106.31
106.74
106.94
106.63
107.16
107.15
107.16
107.44
106.63
106.29
107.15
106.27
107.56
108.61
108.45
7.56
7.87
6.65
5.77
5.81
5.70
6.24
5.65
5.34
4.81
4.91
4.81
4.91
4.91
4.91
4.91
4.91
4.85
4.33
4.43
4.33
4.43
4.43
4.43
4.07
4.33
4.43
4.43
4.43
4.36
4.26
4.36
4.26
4.36
3.95
3.95
3.95
3.85
3.95
3.93
3.83
3.95
